player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,premium_discount_pct,player_name
181380,2025-08-10,25/26,114,289,Besiktas,Sunderland,$0.00,"$3,000,000.00",-100.00%,Arthur Masuaku
400536,2025-08-09,25/26,1003,379,Leicester,West Ham,"$20,800,000.00","$15,000,000.00",38.67%,Mads Hermansen
627442,2025-08-09,25/26,23826,985,Leipzig,Man Utd,"$76,500,000.00","$70,000,000.00",9.29%,Benjamin Sesko
500689,2025-08-08,25/26,417,405,Nice,Aston Villa,"$30,000,000.00","$25,000,000.00",20.00%,Evann Guessand
475188,2025-08-06,25/26,631,29,Chelsea,Everton,"$28,650,000.00","$20,000,000.00",43.25%,Kiernan Dewsbury-Hall
796305,2025-08-06,25/26,9254,512,Tottenham U21,Stoke City,$0.00,"$1,500,000.00",-100.00%,Jamie Donley
938158,2025-08-06,25/26,631,289,Chelsea,Sunderland,$0.00,"$8,000,000.00",-100.00%,Marc Guiu
603864,2025-08-04,25/26,903,164,Hibernian FC,Blackburn,"$860,000.00","$900,000.00",-4.44%,Lewis Miller
904802,2025-08-03,25/26,610,631,Ajax,Chelsea,"$44,180,000.00","$35,000,000.00",26.23%,Jorrel Hato
123682,2025-08-02,25/26,762,379,Newcastle,West Ham,$0.00,"$8,000,000.00",-100.00%,Callum Wilson
427568,2025-08-02,25/26,180,762,Southampton,Newcastle,$0.00,"$16,000,000.00",-100.00%,Aaron Ramsdale
661427,2025-08-02,25/26,1090,543,AZ Alkmaar,Wolves,"$12,000,000.00","$9,000,000.00",33.33%,David Møller Wolfe
646991,2025-08-01,25/26,467,289,NEC Nijmegen,Sunderland,"$10,500,000.00","$4,000,000.00",162.50%,Robin Roefs
111455,2025-07-30,25/26,15,289,Leverkusen,Sunderland,"$15,000,000.00","$12,000,000.00",25.00%,Granit Xhaka
33873,2025-07-29,25/26,29,1003,Everton,Leicester,$0.00,"$250,000.00",-100.00%,Asmir Begovic
566799,2025-07-29,25/26,1132,281,Burnley,Man City,"$31,200,000.00","$22,000,000.00",41.82%,James Trafford
938146,2025-07-29,25/26,27,29,Bayern Munich,Everton,"$9,000,000.00","$4,000,000.00",125.00%,Adam Aznou
127181,2025-07-26,25/26,969,931,Montpellier,Fulham,"$500,000.00","$1,500,000.00",-66.67%,Benjamin Lecomte
325443,2025-07-26,25/26,336,11,Sporting,Arsenal,"$66,900,000.00","$75,000,000.00",-10.80%,Viktor Gyökeres
340990,2025-07-25,25/26,3008,641,Hull City,Middlesbrough,"$4,200,000.00","$4,000,000.00",5.00%,Alfie Jones
454576,2025-07-24,25/26,2503,512,Boavista,Stoke City,$0.00,"$4,000,000.00",-100.00%,Róbert Boženík
588989,2025-07-24,25/26,2462,543,Fluminense,Wolves,"$17,000,000.00","$17,000,000.00",0.00%,Jhon Arias
646750,2025-07-24,25/26,1049,11,Valencia,Arsenal,"$15,000,000.00","$30,000,000.00",-50.00%,Cristhian Mosquera
709726,2025-07-23,25/26,24,31,Frankfurt,Liverpool,"$95,000,000.00","$75,000,000.00",26.67%,Hugo Ekitiké
413039,2025-07-21,25/26,1148,985,Brentford,Man Utd,"$75,000,000.00","$55,000,000.00",36.36%,Bryan Mbeumo
341051,2025-07-20,25/26,180,379,Southampton,West Ham,$0.00,"$15,000,000.00",-100.00%,Kyle Walker-Peters
503987,2025-07-18,25/26,631,11,Chelsea,Arsenal,"$56,000,000.00","$40,000,000.00",40.00%,Noni Madueke
585769,2025-07-18,25/26,4078,984,Montréal,West Brom,"$1,300,000.00","$1,200,000.00",8.33%,George Campbell
911736,2025-07-17,25/26,195,281,Rosenborg BK,Man City,"$15,000,000.00","$15,000,000.00",0.00%,Sverre Nypan
399981,2025-07-16,25/26,875,5551,Adelaide United,Newcastle,$0.00,"$300,000.00",-100.00%,James Delianov
124884,2025-07-15,25/26,3911,405,Stade Brestois,Aston Villa,"$500,000.00","$3,000,000.00",-83.33%,Marco Bizot
357658,2025-07-15,25/26,989,29,Bournemouth,Everton,"$4,600,000.00","$4,000,000.00",15.00%,Mark Travers
1111589,2025-07-15,25/26,62,379,Slavia Praha,West Ham,"$22,000,000.00","$18,000,000.00",22.22%,El Hadji Malick Diouf
1056993,2025-07-14,25/26,1023,631,Palmeiras,Chelsea,"$45,000,000.00","$60,000,000.00",-25.00%,Estêvão
293194,2025-07-11,25/26,610,873,Ajax,Crystal Palace,"$2,300,000.00","$4,500,000.00",-48.89%,Borna Sosa
583189,2025-07-11,25/26,703,762,Nott'm Forest,Newcastle,"$61,400,000.00","$42,000,000.00",46.19%,Anthony Elanga
92571,2025-07-10,25/26,379,512,West Ham,Stoke City,$0.00,"$500,000.00",-100.00%,Aaron Cresswell
148367,2025-07-10,25/26,1148,11,Brentford,Arsenal,"$11,600,000.00","$11,000,000.00",5.45%,Christian Nørgaard
610649,2025-07-10,25/26,601,164,KV Kortrijk,Blackburn,"$576,000.00","$500,000.00",15.20%,Ryan Alebiosu
658536,2025-07-10,25/26,1237,289,Brighton,Sunderland,"$24,400,000.00","$28,000,000.00",-12.86%,Simon Adingra
119574,2025-07-09,25/26,511,5551,Dundee FC,Newcastle,$0.00,"$150,000.00",-100.00%,Joe Shaughnessy
743384,2025-07-09,25/26,2282,289,Club Brugge,Sunderland,"$20,000,000.00","$8,000,000.00",150.00%,Chemsdine Talbi
820241,2025-07-09,25/26,3,180,1.FC Köln,Southampton,"$8,000,000.00","$6,000,000.00",33.33%,Damion Downs
937941,2025-07-09,25/26,1050,29,Villarreal,Everton,"$30,000,000.00","$20,000,000.00",50.00%,Thierno Barry
240692,2025-07-08,25/26,13,289,Atlético,Sunderland,$0.00,"$5,000,000.00",-100.00%,Reinildo Mandava
587222,2025-07-07,25/26,1100,984,SK Brann,West Brom,"$5,500,000.00","$3,500,000.00",57.14%,Aune Heggebø
423440,2025-07-06,25/26,681,11,Real Sociedad,Arsenal,"$70,000,000.00","$60,000,000.00",16.67%,Martín Zubimendi
659459,2025-07-06,25/26,16,631,Dortmund,Chelsea,$0.00,"$18,000,000.00",-100.00%,Carney Chukwuemeka
668557,2025-07-05,25/26,2262,512,Plymouth,Stoke City,"$2,000,000.00","$3,000,000.00",-33.33%,Maksym Taloverov
670848,2025-07-05,25/26,9265,512,Man City U21,Stoke City,$0.00,"$4,000,000.00",-100.00%,Divin Mubama
670882,2025-07-05,25/26,16,631,Dortmund,Chelsea,"$56,000,000.00","$50,000,000.00",12.00%,Jamie Gittens
878150,2025-07-05,25/26,1237,355,Brighton,Bolton,$0.00,"$2,000,000.00",-100.00%,Amario Cozier-Duberry
1283997,2025-07-05,25/26,1214,985,Cerro Porteño,Man Utd,"$4,000,000.00","$4,000,000.00",0.00%,Diego León
727089,2025-07-04,25/26,3948,289,Union SG,Sunderland,"$17,000,000.00","$12,000,000.00",41.67%,Noah Sadiki
626724,2025-07-02,25/26,1237,631,Brighton,Chelsea,"$63,700,000.00","$50,000,000.00",27.40%,João Pedro
192279,2025-07-01,25/26,631,11,Chelsea,Arsenal,"$5,800,000.00","$10,000,000.00",-42.00%,Kepa Arrizabalaga
226049,2025-07-01,25/26,466,31,Preston,Liverpool,$0.00,"$3,500,000.00",-100.00%,Freddie Woodman
296802,2025-07-01,25/26,383,873,PSV,Crystal Palace,$0.00,"$7,500,000.00",-100.00%,Walter Benítez
343049,2025-07-01,25/26,8054,5551,Sydney FC,Newcastle,$0.00,"$250,000.00",-100.00%,Max Burgess
429983,2025-07-01,25/26,940,543,Celta de Vigo,Wolves,"$27,000,000.00","$30,000,000.00",-10.00%,Jørgen Strand Larsen
470128,2025-07-01,25/26,1112,355,Wrexham,Bolton,$0.00,"$900,000.00",-100.00%,Sam Dalby
475416,2025-07-01,25/26,1110,512,Huddersfield,Stoke City,,"$3,500,000.00",-100.00%,Sorba Thomas
484547,2025-07-01,25/26,15,31,Leverkusen,Liverpool,"$40,000,000.00","$50,000,000.00",-20.00%,Jeremie Frimpong
502245,2025-07-01,25/26,601,164,KV Kortrijk,Blackburn,"$750,000.00","$900,000.00",-16.67%,Dion De Neve
511813,2025-07-01,25/26,979,164,Moreirense,Blackburn,"$2,000,000.00","$800,000.00",150.00%,Sidnei Tavares
517894,2025-07-01,25/26,543,985,Wolves,Man Utd,"$74,200,000.00","$60,000,000.00",23.67%,Matheus Cunha
555074,2025-07-01,25/26,12124,405,Aston Villa U21,Aston Villa,,"$800,000.00",-100.00%,Oliwier Zych
559130,2025-07-01,25/26,9253,762,Newcastle U21,Newcastle,,"$1,400,000.00",-100.00%,Harrison Ashby
598577,2025-07-01,25/26,15,31,Leverkusen,Liverpool,"$125,000,000.00","$140,000,000.00",-10.71%,Florian Wirtz
605184,2025-07-01,25/26,417,379,Nice,West Ham,"$40,000,000.00","$25,000,000.00",60.00%,Jean-Clair Todibo
633652,2025-07-01,25/26,9252,31,Liverpool U21,Liverpool,,"$2,500,000.00",-100.00%,Calvin Ramsay
633992,2025-07-01,25/26,12,289,Roma,Sunderland,"$23,750,000.00","$18,000,000.00",31.94%,Enzo Le Fée
663225,2025-07-01,25/26,9261,29,Everton U21,Everton,,"$300,000.00",-100.00%,Tyler Onyango
696893,2025-07-01,25/26,465,355,St. Mirren,Bolton,$0.00,"$400,000.00",-100.00%,Richard Taylor
698164,2025-07-01,25/26,9267,379,West Ham U21,West Ham,,"$1,400,000.00",-100.00%,Freddie Potts
730861,2025-07-01,25/26,989,31,Bournemouth,Liverpool,"$46,900,000.00","$45,000,000.00",4.22%,Milos Kerkez
731466,2025-07-01,25/26,9250,355,Chelsea U21,Bolton,$0.00,"$500,000.00",-100.00%,Teddy Sharman-Lowe
748319,2025-07-01,25/26,614,29,Flamengo,Everton,"$15,000,000.00","$14,000,000.00",7.14%,Carlos Alcaraz
814848,2025-07-01,25/26,6945,873,Palace U21,Crystal Palace,,"$600,000.00",-100.00%,Owen Goodman
845321,2025-07-01,25/26,9267,379,West Ham U21,West Ham,,"$1,000,000.00",-100.00%,Kaelan Casey
876631,2025-07-01,25/26,667,289,R. Strasbourg,Sunderland,"$31,500,000.00","$20,000,000.00",57.50%,Habib Diarra
900601,2025-07-01,25/26,9253,762,Newcastle U21,Newcastle,,"$300,000.00",-100.00%,Alex Murphy
937840,2025-07-01,25/26,9264,289,Sunderland U21,Sunderland,,"$150,000.00",-100.00%,Harrison Jones
953135,2025-07-01,25/26,9267,379,West Ham U21,West Ham,,"$1,800,000.00",-100.00%,Callum Marshall
957230,2025-07-01,25/26,36100,5551,Western Sydney,Newcastle,,"$175,000.00",-100.00%,Alex Badolato
1042886,2025-07-01,25/26,5242,985,Man Utd U18,Man Utd,,"$5,000,000.00",-100.00%,Chido Obi
1043003,2025-07-01,25/26,10484,405,Kasimpasa,Aston Villa,"$7,000,000.00","$7,500,000.00",-6.67%,Yasin Özcan
1045123,2025-07-01,25/26,9252,31,Liverpool U21,Liverpool,,"$4,500,000.00",-100.00%,Trey Nyoni
1052439,2025-07-01,25/26,19309,631,Independiente,Chelsea,"$10,000,000.00","$10,000,000.00",0.00%,Kendry Páez
1064471,2025-07-01,25/26,940,543,Celta de Vigo,Wolves,"$23,000,000.00","$5,000,000.00",360.00%,Fer López
1230661,2025-07-01,25/26,12801,543,Wolves U18,Wolves,,"$200,000.00",-100.00%,Mateus Mané
80444,2025-06-30,24/25,978,405,Vasco da Gama,Aston Villa,$0.00,"$7,500,000.00",-100.00%,Philippe Coutinho
95424,2025-06-30,24/25,5,281,AC Milan,Man City,$0.00,"$4,000,000.00",-100.00%,Kyle Walker
134425,2025-06-30,24/25,11,631,Arsenal,Chelsea,$0.00,"$10,000,000.00",-100.00%,Raheem Sterling
157506,2025-06-30,24/25,371,873,Celtic,Crystal Palace,$0.00,"$3,000,000.00",-100.00%,Jeffrey Schlupp
168157,2025-06-30,24/25,58,405,RSC Anderlecht,Aston Villa,$0.00,"$4,500,000.00",-100.00%,Leander Dendoncker
192279,2025-06-30,24/25,989,631,Bournemouth,Chelsea,$0.00,"$10,000,000.00",-100.00%,Kepa Arrizabalaga
193098,2025-06-30,24/25,703,405,Nott'm Forest,Aston Villa,$0.00,"$7,000,000.00",-100.00%,Álex Moreno
206225,2025-06-30,24/25,1020,762,Portsmouth,Newcastle,$0.00,"$700,000.00",-100.00%,Isaac Hayden
217115,2025-06-30,24/25,244,29,Marseille,Everton,$0.00,"$8,000,000.00",-100.00%,Neal Maupay
234781,2025-06-30,24/25,252,379,Genoa,West Ham,$0.00,"$8,000,000.00",-100.00%,Maxwel Cornet
253341,2025-06-30,24/25,350,873,Sheff Utd,Crystal Palace,$0.00,"$3,500,000.00",-100.00%,Rob Holding
258923,2025-06-30,24/25,405,985,Aston Villa,Man Utd,$0.00,"$50,000,000.00",-100.00%,Marcus Rashford
298091,2025-06-30,24/25,350,1003,Sheff Utd,Leicester,$0.00,"$6,000,000.00",-100.00%,Harry Souttar
316125,2025-06-30,24/25,873,631,Crystal Palace,Chelsea,$0.00,"$15,000,000.00",-100.00%,Ben Chilwell
321247,2025-06-30,24/25,15,405,Leverkusen,Aston Villa,$0.00,"$15,000,000.00",-100.00%,Emiliano Buendía
339340,2025-06-30,24/25,383,985,PSV,Man Utd,$0.00,"$8,000,000.00",-100.00%,Tyrell Malacia
340325,2025-06-30,24/25,931,11,Fulham,Arsenal,$0.00,"$16,000,000.00",-100.00%,Reiss Nelson
341501,2025-06-30,24/25,350,1003,Sheff Utd,Leicester,$0.00,"$4,500,000.00",-100.00%,Hamza Choudhury
344152,2025-06-30,24/25,1003,873,Leicester,Crystal Palace,$0.00,"$8,000,000.00",-100.00%,Odsonne Édouard
348623,2025-06-30,24/25,984,29,West Brom,Everton,$0.00,"$4,000,000.00",-100.00%,Mason Holgate
351749,2025-06-30,24/25,677,281,Ipswich,Man City,$0.00,"$12,000,000.00",-100.00%,Kalvin Phillips
361914,2025-06-30,24/25,681,379,Real Sociedad,West Ham,$0.00,"$18,000,000.00",-100.00%,Nayef Aguerd
366729,2025-06-30,24/25,447,289,Hajduk Split,Sunderland,$0.00,"$1,000,000.00",-100.00%,Nazariy Rusyn
381967,2025-06-30,24/25,368,11,Sevilla FC,Arsenal,$0.00,"$8,000,000.00",-100.00%,Albert Sambi Lokonga
386047,2025-06-30,24/25,405,631,Aston Villa,Chelsea,$0.00,"$22,000,000.00",-100.00%,Axel Disasi
401173,2025-06-30,24/25,631,985,Chelsea,Man Utd,$0.00,"$28,000,000.00",-100.00%,Jadon Sancho
426192,2025-06-30,24/25,350,180,Sheff Utd,Southampton,$0.00,"$7,500,000.00",-100.00%,Ben Brereton Díaz
462250,2025-06-30,24/25,5,631,AC Milan,Chelsea,$0.00,"$20,000,000.00",-100.00%,João Félix
465555,2025-06-30,24/25,667,631,R. Strasbourg,Chelsea,$0.00,"$20,000,000.00",-100.00%,Djordje Petrovic
480116,2025-06-30,24/25,506,762,Juventus,Newcastle,$0.00,"$16,000,000.00",-100.00%,Lloyd Kelly
485583,2025-06-30,24/25,290,543,AJ Auxerre,Wolves,$0.00,"$5,000,000.00",-100.00%,Ki-Jana Hoever
493513,2025-06-30,24/25,366,11,Real Valladolid,Arsenal,$0.00,"$3,000,000.00",-100.00%,Karl Hein
502676,2025-06-30,24/25,1049,31,Valencia,Liverpool,$0.00,"$30,000,000.00",-100.00%,Giorgi Mamardashvili
503679,2025-06-30,24/25,3697,31,Morecambe FC,Liverpool,$0.00,"$700,000.00",-100.00%,Rhys Williams
505653,2025-06-30,24/25,472,543,UD Las Palmas,Wolves,$0.00,"$20,000,000.00",-100.00%,Fábio Silva
535955,2025-06-30,24/25,398,11,Lazio,Arsenal,$0.00,"$25,000,000.00",-100.00%,Nuno Tavares
537598,2025-06-30,24/25,720,11,Porto,Arsenal,$0.00,"$22,000,000.00",-100.00%,Fábio Vieira
538971,2025-06-30,24/25,273,873,Stade Rennais,Crystal Palace,$0.00,"$3,500,000.00",-100.00%,Naouirou Ahamada
538998,2025-06-30,24/25,738,289,Le Havre AC,Sunderland,$0.00,"$2,500,000.00",-100.00%,Timothée Pembélé
571743,2025-06-30,24/25,29,631,Everton,Chelsea,$0.00,"$12,000,000.00",-100.00%,Armando Broja
576121,2025-06-30,24/25,512,281,Stoke City,Man City,$0.00,"$4,000,000.00",-100.00%,Josh Wilson-Esbrand
581672,2025-06-30,24/25,641,405,Middlesbrough,Aston Villa,$0.00,"$10,000,000.00",-100.00%,Samuel Iling-Junior
586834,2025-06-30,24/25,350,873,Sheff Utd,Crystal Palace,$0.00,"$6,000,000.00",-100.00%,Jesurun Rak-Sakyi
586986,2025-06-30,24/25,987,873,Motherwell FC,Crystal Palace,$0.00,"$500,000.00",-100.00%,Luke Plange
591844,2025-06-30,24/25,349,405,Barnsley,Aston Villa,$0.00,"$1,500,000.00",-100.00%,Joe Gauci
602105,2025-06-30,24/25,150,985,Real Betis,Man Utd,$0.00,"$35,000,000.00",-100.00%,Antony
612517,2025-06-30,24/25,1132,631,Burnley,Chelsea,$0.00,"$7,000,000.00",-100.00%,Bashir Humphreys
627228,2025-06-30,24/25,16,281,Dortmund,Man City,$0.00,"$20,000,000.00",-100.00%,Yan Couto
627248,2025-06-30,24/25,1123,405,Norwich,Aston Villa,$0.00,"$2,500,000.00",-100.00%,Lewis Dobbin
649452,2025-06-30,24/25,86,281,Werder Bremen,Man City,$0.00,"$4,000,000.00",-100.00%,Issa Kaboré
654412,2025-06-30,24/25,9202,289,USL Dunkerque,Sunderland,$0.00,"$2,500,000.00",-100.00%,Abdoullah Ba
668268,2025-06-30,24/25,609,11,Cruzeiro,Arsenal,$0.00,"$5,500,000.00",-100.00%,Marquinhos
668547,2025-06-30,24/25,1047,281,Como,Man City,$0.00,"$12,000,000.00",-100.00%,Máximo Perrone
671915,2025-06-30,24/25,1049,405,Valencia,Aston Villa,$0.00,"$10,000,000.00",-100.00%,Enzo Barrenechea
680531,2025-06-30,24/25,1181,641,Blackpool,Middlesbrough,$0.00,"$800,000.00",-100.00%,Sam Silvera
680806,2025-06-30,24/25,58,180,RSC Anderlecht,Southampton,$0.00,"$6,000,000.00",-100.00%,Samuel Edozie
695454,2025-06-30,24/25,237,543,RCD Mallorca,Wolves,$0.00,"$2,000,000.00",-100.00%,Chiquinho
698678,2025-06-30,24/25,234,543,Feyenoord,Wolves,$0.00,"$8,000,000.00",-100.00%,Hugo Bueno
711999,2025-06-30,24/25,180,631,Southampton,Chelsea,$0.00,"$18,000,000.00",-100.00%,Lesley Ugochukwu
719673,2025-06-30,24/25,641,31,Middlesbrough,Liverpool,$0.00,"$14,000,000.00",-100.00%,Ben Gannon-Doak
732165,2025-06-30,24/25,1039,180,QPR,Southampton,$0.00,"$3,800,000.00",-100.00%,Ronnie Edwards
817612,2025-06-30,24/25,337,931,Birmingham,Fulham,$0.00,"$1,000,000.00",-100.00%,Luke Harris
840687,2025-06-30,24/25,41101,289,Juve Next Gen,Sunderland,$0.00,"$500,000.00",-100.00%,Luís Semedo
864799,2025-06-30,24/25,472,31,UD Las Palmas,Liverpool,$0.00,"$9,000,000.00",-100.00%,Stefan Bajcetic
902021,2025-06-30,24/25,1467,180,Göztepe,Southampton,$0.00,"$2,400,000.00",-100.00%,Kuryu Matsuki
933900,2025-06-30,24/25,667,180,R. Strasbourg,Southampton,$0.00,"$4,000,000.00",-100.00%,Samuel Amo-Ameyaw
957224,2025-06-30,24/25,903,289,Hibernian FC,Sunderland,$0.00,"$1,000,000.00",-100.00%,Nectarios Triantis
1107733,2025-06-30,24/25,22,29,Derby,Everton,$0.00,"$800,000.00",-100.00%,Harrison Armstrong
1121298,2025-06-30,24/25,826,281,Lens,Man City,$0.00,"$6,000,000.00",-100.00%,Juma Bah
116648,2025-06-10,25/26,631,281,Chelsea,Man City,"$2,400,000.00","$600,000.00",300.00%,Marcus Bettinelli
460939,2025-06-10,25/26,5,281,AC Milan,Man City,"$54,900,000.00","$50,000,000.00",9.80%,Tijjani Reijnders
607223,2025-06-10,25/26,1041,281,Lyon,Man City,"$36,500,000.00","$45,000,000.00",-18.89%,Rayan Cherki
670717,2025-06-10,25/26,336,631,Sporting,Chelsea,"$22,270,000.00","$20,000,000.00",11.35%,Dário Essugo
805714,2025-06-10,24/25,506,631,Juventus,Chelsea,$0.00,"$18,000,000.00",-100.00%,Renato Veiga
578391,2025-06-09,25/26,543,281,Wolves,Man City,"$36,800,000.00","$35,000,000.00",5.14%,Rayan Aït-Nouri
910905,2025-06-09,25/26,667,631,R. Strasbourg,Chelsea,"$14,000,000.00","$20,000,000.00",-30.00%,Mamadou Sarr
610849,2025-06-04,25/26,677,631,Ipswich,Chelsea,"$35,500,000.00","$40,000,000.00",-11.25%,Liam Delap
834397,2025-06-01,24/25,1184,631,Genk,Chelsea,$0.00,"$10,000,000.00",-100.00%,Mike Penders
250426,2025-05-31,24/25,984,180,West Brom,Southampton,$0.00,"$12,000,000.00",-100.00%,Adam Armstrong
346482,2025-05-31,24/25,986,355,Cambridge Utd.,Bolton,$0.00,"$350,000.00",-100.00%,Dan Nlundulu
503975,2025-05-31,24/25,1110,543,Huddersfield,Wolves,$0.00,"$1,200,000.00",-100.00%,Joe Hodge
610863,2025-05-31,24/25,1042,405,Crewe Alexandra,Aston Villa,$0.00,"$800,000.00",-100.00%,Filip Marschall
614603,2025-05-31,24/25,1032,543,Reading,Wolves,$0.00,"$900,000.00",-100.00%,Chem Campbell
614811,2025-05-31,24/25,991,762,MK Dons,Newcastle,$0.00,"$275,000.00",-100.00%,Joe White
714458,2025-05-31,24/25,988,1003,Oxford United,Leicester,$0.00,"$500,000.00",-100.00%,Ben Nelson
724783,2025-05-31,24/25,1110,543,Huddersfield,Wolves,$0.00,"$500,000.00",-100.00%,Tawanda Chirewa
743600,2025-05-31,24/25,667,631,R. Strasbourg,Chelsea,$0.00,"$25,000,000.00",-100.00%,Andrey Santos
747951,2025-05-31,24/25,1035,180,Sheff Wed,Southampton,$0.00,"$10,000,000.00",-100.00%,Shea Charles
865993,2025-05-31,24/25,22,873,Derby,Crystal Palace,$0.00,"$700,000.00",-100.00%,David Ozoh
585550,2025-04-24,24/25,3057,180,Standard Liège,Southampton,$0.00,"$11,000,000.00",-100.00%,Gavin Bazunu
52769,2025-02-06,24/25,515,931,Without Club,Fulham,,"$1,000,000.00",-100.00%,Willian
181579,2025-02-03,24/25,703,379,Nott'm Forest,West Ham,$0.00,"$16,000,000.00",-100.00%,James Ward-Prowse
250426,2025-02-03,24/25,180,984,Southampton,West Brom,$0.00,"$16,000,000.00",-100.00%,Adam Armstrong
258032,2025-02-03,24/25,1075,164,Braga,Blackburn,$0.00,"$1,200,000.00",-100.00%,Yuri Ribeiro
295330,2025-02-03,24/25,368,641,Sevilla FC,Middlesbrough,$0.00,"$5,000,000.00",-100.00%,Kelechi Iheanacho
296622,2025-02-03,24/25,583,405,PSG,Aston Villa,$0.00,"$20,000,000.00",-100.00%,Marco Asensio
316125,2025-02-03,24/25,631,873,Chelsea,Crystal Palace,$0.00,"$20,000,000.00",-100.00%,Ben Chilwell
386047,2025-02-03,24/25,631,405,Chelsea,Aston Villa,$0.00,"$30,000,000.00",-100.00%,Axel Disasi
414908,2025-02-03,24/25,1421,543,Stade Reims,Wolves,"$18,000,000.00","$10,000,000.00",80.00%,Marshall Munetsi
448854,2025-02-03,24/25,703,164,Nott'm Forest,Blackburn,$0.00,"$4,000,000.00",-100.00%,Emmanuel Dennis
466805,2025-02-03,24/25,720,281,Porto,Man City,"$60,000,000.00","$18,000,000.00",233.33%,Nico González
581672,2025-02-03,24/25,405,641,Aston Villa,Middlesbrough,$0.00,"$11,000,000.00",-100.00%,Samuel Iling-Junior
648046,2025-02-03,24/25,1237,379,Brighton,West Ham,$0.00,"$40,000,000.00",-100.00%,Evan Ferguson
748319,2025-02-03,24/25,614,29,Flamengo,Everton,$0.00,"$14,000,000.00",-100.00%,Carlos Alcaraz
801989,2025-02-03,24/25,5724,984,Randers FC,West Brom,"$4,000,000.00","$500,000.00",700.00%,Tammer Bany
862297,2025-02-03,24/25,159,543,Red Star,Wolves,"$12,000,000.00","$7,000,000.00",71.43%,Nasser Djiga
939290,2025-02-03,24/25,9252,289,Liverpool U21,Sunderland,$0.00,"$800,000.00",-100.00%,Jayden Danns
1010854,2025-02-03,24/25,618,631,Saint-Étienne,Chelsea,"$15,000,000.00","$5,000,000.00",200.00%,Mathis Amougou
258923,2025-02-02,24/25,985,405,Man Utd,Aston Villa,$0.00,"$55,000,000.00",-100.00%,Marcus Rashford
581672,2025-02-02,24/25,1025,405,Bologna,Aston Villa,$0.00,"$11,000,000.00",-100.00%,Samuel Iling-Junior
746833,2025-02-02,24/25,667,631,R. Strasbourg,Chelsea,$0.00,"$8,000,000.00",-100.00%,Caleb Wiley
926952,2025-02-02,24/25,1005,985,Lecce,Man Utd,"$30,000,000.00","$20,000,000.00",50.00%,Patrick Dorgu
494237,2025-02-01,24/25,964,289,Zenit S-Pb,Sunderland,"$6,000,000.00","$4,000,000.00",50.00%,Wilson Isidor
1078163,2025-02-01,24/25,9249,985,Arsenal U21,Man Utd,"$1,800,000.00","$300,000.00",500.00%,Ayden Heaven
624967,2025-01-31,24/25,603,355,Cardiff,Bolton,$0.00,"$1,200,000.00",-100.00%,Kion Etete
864799,2025-01-30,24/25,409,31,Salzburg,Liverpool,$0.00,"$9,000,000.00",-100.00%,Stefan Bajcetic
357658,2025-01-29,24/25,989,641,Bournemouth,Middlesbrough,$0.00,"$4,000,000.00",-100.00%,Mark Travers
787232,2025-01-28,24/25,1467,631,Göztepe,Chelsea,$0.00,"$8,500,000.00",-100.00%,David Datro Fofana
1121298,2025-01-27,24/25,366,281,Real Valladolid,Man City,"$6,000,000.00","$1,000,000.00",500.00%,Juma Bah
385848,2025-01-25,24/25,677,641,Ipswich,Middlesbrough,"$710,000.00","$350,000.00",102.86%,George Edmundson
610581,2025-01-24,24/25,677,512,Ipswich,Stoke City,$0.00,"$2,500,000.00",-100.00%,Ali Al-Hamadi
445939,2025-01-23,24/25,24,281,Frankfurt,Man City,"$75,000,000.00","$60,000,000.00",25.00%,Omar Marmoush
576121,2025-01-22,24/25,281,512,Man City,Stoke City,$0.00,"$4,000,000.00",-100.00%,Josh Wilson-Esbrand
612749,2025-01-22,24/25,3057,984,Standard Liège,West Brom,"$3,000,000.00","$3,000,000.00",0.00%,Isaac Price
79419,2025-01-21,24/25,3828,5551,Yokohama F. M.,Newcastle,,"$350,000.00",-100.00%,Kota Mizunuma
503866,2025-01-21,24/25,273,180,Stade Rennais,Southampton,$0.00,"$15,000,000.00",-100.00%,Albert Grønbaek
1005575,2025-01-21,24/25,1023,281,Palmeiras,Man City,"$37,000,000.00","$14,000,000.00",164.29%,Vitor Reis
1063329,2025-01-21,24/25,3368,405,Levante,Aston Villa,"$7,000,000.00","$1,200,000.00",483.33%,Andrés García
763079,2025-01-20,24/25,826,281,Lens,Man City,"$40,000,000.00","$12,000,000.00",233.33%,Abdukodir Khusanov
